dmanum,week,ex_loy_kc_reg,ex_loy_nkc_reg,ex_nloy_kc_reg,ex_nloy_nkc_reg,new_loy_kc_reg,new_loy_nkc_reg,new_nloy_kc_reg,new_nloy_nkc_reg,ex_loy_kc_final,ex_loy_nkc_final,ex_nloy_kc_final
751,2/24/2014,66430.15212,12797.50636,3424320.056,932154.3624,505.97999,289.89,98197.51999,228851.74,38081,7645.43,1932024.98
752,2/24/2014,18699.38002,3912.339996,686231.2739,223985.1677,0,-74.99,24398.30003,53561.98003,10497.85,2256.17,396770.45
753,2/24/2014,148564.0512,30679.71239,3072751.6,788033.6538,0,782.220002,97430.37001,209875.835,81108.96,17973.35,1722017.6
754,2/24/2014,3308.930893,291.359999,49685.98002,21689.10333,0,0,1775.629999,6850.480012,1920.89,208.75,29551.19
755,2/24/2014,874.249997,32.01,10533.69277,4104.770004,0,0,2053.650009,2226.310006,568.38,-2.96,6320.35
756,2/24/2014,2727.629997,766.760001,93795.98431,31548.26998,0,0,6049.360001,19189.19,1691.78,426.16,53665.74
757,2/24/2014,12709.87002,3260.069982,387072.0495,108069.2085,0,-44,14644.59,25198.86,7278.24,2023.49,227184.1
758,2/24/2014,2868.839995,937.56,115775.4086,30458.08001,0,0,5074.520019,8961.980009,1704.95,436.32,65466.62
759,2/24/2014,2025.699994,64.4,98058.40414,22447.62769,0,0,2311.049997,5432.710002,1257.77,41.2,55112.41
760,2/24/2014,1292.099997,0,17565.39002,3553.791117,0,0,501.300001,4057.909993,866.15,0,10098.47
762,2/24/2014,3192.600012,641.219998,17942.016,4670.879998,0,0,1779.36,2711.109994,1674.44,433.6,10010.43
764,2/24/2014,6289.05003,679.98,119760.9168,31874.09006,0,0,3483.820003,10384.48002,3531.49,340.99,70603.52
765,2/24/2014,397116.084,116234.17,143994.4001,82308.73997,870.400005,3741.879998,11712.66998,39892.34,225083.32,68793.2,84647.38
766,2/24/2014,424.760001,51.33,3582.869991,1381.150005,0,0,196.1,338.599999,257.07,38.53,2288.32
767,2/24/2014,386.62,848.789995,64748.23006,28434.11666,0,0,1267.670004,6633.849985,251.92,421.07,36745.95
770,2/24/2014,33010.97881,5047.650006,1468821.293,458752.5799,0,12,36802.68999,111750.4,19098.04,3241.51,847594.46
771,2/24/2014,117022.9658,32381.37003,75207.22005,22623.59001,12.99,1781.050009,5238.420001,17086.74999,68082.35,18804.72,45106.07
773,2/24/2014,3472.349998,958.070011,149962.51,34704.53001,0,0,6141.879972,11086.41,1875.04,486.93,84936.72
789,2/24/2014,309870.19,113356.3395,240009.9909,77721.95005,914.400003,1542.799997,13151.68997,37743.23999,170995.28,66929.91,137768.51
790,2/24/2014,60200.09256,11734.86997,539988.4897,182544.238,1.2,300.100001,26432.67999,48230.69999,31717.42,7073.25,325494.39
798,2/24/2014,0,39,6863.319997,1246.330005,0,0,600.979996,1924.049986,0,16.14,3671.02
800,2/24/2014,310601.6759,68298.44843,180508.2667,44119.51001,502.470007,3406.679999,9580.93998,31405.98,179240.4,40888.37,106003.62
801,2/24/2014,75592.15703,32511.39801,65131.87418,30191.12666,0,1299.140001,4682.24,20408.83001,43363.17,20537.19,37522.31
802,2/24/2014,57828.00675,18732.82,45109.53392,14956.30632,0,1023.129995,4656.150005,6010.220011,34797.95,11354.89,26544.76
803,2/24/2014,5329123.949,1010083.75,2458561.753,645095.2447,10530.19002,36625.87999,241295.9296,514767.1312,3086037.32,607981.71,1471398.14
804,2/24/2014,201873.1227,38825.43334,123784.0786,24936.12665,240.39,1847.339993,11299.02001,21580.01001,111663.82,22490.7,69744.46
807,2/24/2014,1649942.133,425601.368,1032909.007,349067.4564,2875.629981,16833.74999,86779.75501,227671.8301,962300.71,257719.23,614561.88
810,2/24/2014,8030.189998,2663.690013,156200.2208,48316.17362,0,0,9457.710015,21088.85002,4376.8,1562.83,96286.8
811,2/24/2014,336659.5314,81113.38825,166239.2634,83504.25415,233.2,1826.919991,10263.17001,37163.94165,201960.57,50542.37,102597.37
813,2/24/2014,17482.69666,4433.250021,112002.2094,31482.19878,116,65.49,6080.400007,15357.68999,9761.61,2658.27,65337.54
819,2/24/2014,656894.5957,413095.3772,582157.0676,256084.6309,2845.210003,10987.10999,44108.03001,151112.4056,391747.42,259051.36,351203.12
820,2/24/2014,123255.7162,38192.86998,978551.5521,352955.1863,153.990001,747.620003,37515.04455,119538.9054,70549.48,23994.64,589131.78
821,2/24/2014,5176.12,588.501426,49668.61001,17481.08001,0,0,1225.399994,6290.429986,2950.08,279.24,30555.24
825,2/24/2014,964470.5268,186537.4592,555435.0291,160485.4424,1611.189996,7936.449977,62340.21001,102746.71,554591.8,112865.06,328684.48
828,2/24/2014,243528.4477,52044.45484,141736.6972,42947.6019,747.200007,2410.229996,16637.12247,23964.95501,148425.75,32473.43,89932.55
839,2/24/2014,55237.97669,13129.03998,961445.4371,293282.1499,0,879.589999,33388.23,92095.55995,28758.64,7903.1,563298.37
855,2/24/2014,263717.0607,60256.63665,138117.2662,39626.51666,72.4,2472.400003,9366.240003,20950.20999,141606.51,34411.59,76456.31
862,2/24/2014,1655818.229,352178.4226,865293.9401,247112.75,5731.089981,13445.67,87810.21872,170053.4335,957842.18,211673.42,514176.48
866,2/24/2014,482305.7829,200303.7544,432517.9158,72934.03995,1227.430004,12139.82999,29252.35498,71363.25003,291218.09,125371.77,262441.32
868,2/24/2014,197619.2172,36641.35997,111184.3684,29810.15331,0,1517.17,12990.84,23358.33001,115806.16,21858.1,67378.13
881,2/24/2014,14107.838,3261.883318,294377.6466,71451.42855,0,34.99,16062.07001,42567.0464,8111.26,1955.4,170232.79
999,2/24/2014,128482.1141,55972.5033,694901.2628,53340.0127,496.759999,3076.209998,122077.4949,65366.92404,71875.97,33507.85,386921.86
500,3/3/2014,10196.48,855.969997,1120757.932,134282.525,62.000001,0,21803.08998,37819.82997,5376.37,568.42,572893.33
501,3/3/2014,172911.121,7324.049998,31630485.55,1756883.935,66,151.96,531435.508,578933.3834,86662.95,4841.47,16192249.69
502,3/3/2014,6618.449997,629.959999,541380.1966,38247.03505,0,0,9273.270009,12931.44003,3315.79,383.33,289016.84
503,3/3/2014,5823.52998,730.13,334295.1819,57511.1837,0,40,10403.78,19851.61003,3838.89,527.56,184433.83
504,3/3/2014,92997.18958,6516.497788,15990221.43,1306555.376,339.99,378.400006,215682.4399,320469.3423,49399.61,4019.49,8298928.47
505,3/3/2014,122793.4276,5018.860001,11760730.57,1184235.559,0,283.989999,146783.26,255482.8717,59344.68,2976.66,5669179.6
506,3/3/2014,491991.1794,34767.61504,10070450.06,714429.6879,347.93,215.199998,210520.1699,172172.3965,248208.73,21331.43,5373137.79
507,3/3/2014,12303.76999,3025.690009,218666.1653,39929.31169,0,0,6234.390011,25172.27998,5757.83,1803.58,106496.38
508,3/3/2014,4321329.968,229709.6929,1757241.338,298462.9746,2188.680002,5956.860015,72184.72006,120091.62,2083488.19,145631.77,872348.47
509,3/3/2014,150700.5777,8550.919987,2199627.055,181110.6938,0,58,25245.20003,41020.79002,69479.88,5194.81,1029078.33
510,3/3/2014,98168.59469,7687.750018,10004777.62,992227.8623,0,0,122412.1393,212724.2501,46783.57,4603.81,4791041.98
511,3/3/2014,153783.4158,16313.90999,8299266.968,843516.4751,454.8,485.569988,156423.3355,212903.3836,74447.34,9937.94,4152904.94
512,3/3/2014,47314.1079,3943.074995,4880025.03,484961.8003,0,-83.6,78248.19593,119684.51,22212.53,2619.94,2401204.24
513,3/3/2014,20386.78423,1666.754278,2382361.849,206818.7801,0,48.19,30165.79334,47266.04165,9972.1,1053.75,1142091.31
514,3/3/2014,1779047.599,184994.7426,1495901.919,139255.5116,1892.65,4684.489998,44108.69001,66834.41003,820130.82,117109.73,718707.26
515,3/3/2014,3622869.159,452031.412,3205953.377,334001.4297,5206.079999,10234.00999,57214.43996,129528.0948,1666469.17,269414.02,1499934.07
516,3/3/2014,30290.30377,1370.08,766580.1464,56789.02669,141.799998,0,11528.27,16675.55003,13352.52,787.82,357075.97
517,3/3/2014,87503.11168,9675.730002,3598948.07,398722.4223,302,85.59,76594.11006,112261.0033,41717.26,6242.43,1764667.93
518,3/3/2014,45808.72933,5347.760014,1284357.295,162307.6382,165,224,21816.65003,49018.50671,22508.91,3721.27,659420.89
519,3/3/2014,21859.51004,3056.160006,821590.9717,135646.6999,0,29.98,18216.93998,33002.16999,10077,1751.29,388841.08
520,3/3/2014,15973.08997,513.330004,452760.6434,59307.08004,0,0,10161.30001,14618.36999,7918.94,385.76,216460.02
521,3/3/2014,1896950.421,212414.8993,1244974.263,128499.2119,3034.540023,3201.220013,36623.48003,55389.85007,968873.58,144873.87,650048.07
522,3/3/2014,10518.01857,1441.299994,344028.5699,61473.8748,0,0,7527.350041,11384.28001,4936.94,1055.17,170188.78
523,3/3/2014,4946.892323,1252.25,738130.1342,80458.13071,0,0,22290.85001,23482.15,2582.84,733.81,414722.55
524,3/3/2014,107633.3295,3175.765,7545185.917,932264.6144,79,1313.1,130841.9104,239631.69,52410.99,4525.04,3712749.61
525,3/3/2014,22596.44333,4081.100001,110169.1274,25684.86399,0,53,4469.35,10485.62001,11814.45,2454.66,67646.85
526,3/3/2014,7498.757971,71.970001,467043.1139,30888.12999,0,0,6449.590003,7007.199999,3746.94,30.02,226001.65
527,3/3/2014,4237990.213,710487.22,3614009.452,611670.6847,4518.910015,10195.83001,78657.50256,200044.3733,1993192.4,430372.47,1742371.02
528,3/3/2014,29111.40603,3820.306669,1963061.114,260237.378,0,14.8,86989.53996,120066.0943,14960.98,2249.73,996597.93
529,3/3/2014,153532.9176,14301.44001,3402562.453,325058.9304,130,751.53,50843.4009,72778.02661,72875.03,8761.66,1690415.2
530,3/3/2014,248053.265,57041.26003,212846.3235,59843.11398,64,1284.050001,10121.80999,25223.04002,119163.09,36188.05,107981
531,3/3/2014,6347.399982,1418.909997,585545.0032,78375.45002,0,0,11654.98,24490.45997,3384.03,988.87,281536.34
532,3/3/2014,18019.18907,2105.860007,1859348.643,194715.8122,0,277.190004,32871.248,55436.54999,8420.93,1371.71,896105.04
533,3/3/2014,86350.0925,5726.56001,6219296.572,484319.0623,0,88.59,82870.96433,120834.1328,44016.81,3747.19,3147561.68
534,3/3/2014,99564.2183,8058.489977,4554794.866,528302.9471,0,115.79,119523.91,148579.25,46580.74,4862.3,2170598.96
535,3/3/2014,135885.7184,6022.700006,6582867.355,821513.6091,779.37999,326.000004,98113.94394,148068.33,68868.5,3975.89,3156290.39
536,3/3/2014,68206.86348,3538.079997,1273421.166,114090.9242,0,160.4,17950.1624,33799.69332,33225.71,2319.08,646475.28
537,3/3/2014,2012.901999,183.3,231385.0127,24480.46664,0,0,4870.069978,7475.68,1414.18,140.71,130450.73
538,3/3/2014,30400.90328,1777.62,1974526.422,151383.1691,0,0,25095.40999,45960.21,14399.5,1096.98,924472.29
539,3/3/2014,108272.1633,11521.27001,3514060.817,425072.008,0,177.96,110690.0417,129015.09,51086.28,7086.72,1666580.89
540,3/3/2014,15651.29,1062.202856,1084723.609,97678.19024,0,0,21316.01337,27840.00001,7374.2,631.7,555653.81
541,3/3/2014,39431.63496,6888.769998,1515704.524,177072.7829,0,45.999999,27480.99002,38526.64999,18537.13,4286.03,722679.22
542,3/3/2014,234976.8861,16755.92003,4007415.944,387931.5894,0,479.480005,49929.42,78874.72001,105706.34,10390.16,1891133.09
543,3/3/2014,8084.950045,306.009999,999714.1884,59670.20834,0,0,19565.21999,14340.46999,3345.83,230.77,489769.87
544,3/3/2014,93381.33307,7939.842855,1870281.147,214581.7168,0,77.59,40558.52,62454.664,44201.04,4680.81,892350.81
545,3/3/2014,35740.39241,5422.740006,339454.6745,50105.74336,0,443.990002,11650.08,18254.51002,17899.08,3329.44,167141.24
546,3/3/2014,15677.8867,2139.109991,1050118.495,124976.858,307.93,0,17025.9,32505.94375,7646.12,1245.24,503814.24
547,3/3/2014,32217.30669,2171.029997,3245632.013,317508.6257,0,304,43762.59001,58159.18999,15269.03,1409.55,1570874.27
548,3/3/2014,29170.41331,4246.010001,1221629.314,146060.0715,0,83.379999,44952.48998,64733.62999,13973.94,2693.83,590835.67
549,3/3/2014,4104.029964,541.98,262240.8555,26338.80663,0,0,4792.240003,7719.309999,2376.11,343.32,152619.45
550,3/3/2014,33724.7684,3121.319993,431190.8974,58938.98402,0,0,9733.640017,18956.91001,16254.34,2146.18,210280.68
551,3/3/2014,11838.81334,289.77,1227085.017,133691.1534,0,105,13958.22,24623.96999,5567.15,306.95,618009.26
552,3/3/2014,565.455002,0,28267.93667,2189.759995,0,0,1728.529994,832.000001,264.16,0,14147.3
553,3/3/2014,4112.099999,128,505575.2343,31288.30998,0,0,4435.87,7728.740007,2153.16,96,242276.47
554,3/3/2014,107863.1364,4856.309995,378998.9251,32785.09799,135.7,0,9803.349999,14050.85998,50825.93,3043.32,184882.58
555,3/3/2014,17509.44668,597.160003,1874891.511,171349.2324,0,0,31223.26999,48329.12,8524.05,407.19,900398.29
556,3/3/2014,1101291.28,143949.1962,1114101.889,160522.9261,531.730001,1454.19,25390.15003,55102.93999,538401.43,88132.39,555819.5
557,3/3/2014,19415.66,1253.399999,1401366.105,163530.129,0,85.2,28984.18001,44780.84002,9632.62,840.48,673511.86
558,3/3/2014,7078.990021,1295.540006,332110.8325,28620.65669,0,0,3482.779993,6930.000005,3000.82,865.86,155989.28
559,3/3/2014,6421.093365,435.78,316141.0828,46274.89666,0,0,4459.58748,10241.89001,2669.1,224.64,152770.58
560,3/3/2014,1978448.241,369196.1095,1405514.367,234973.9973,5747.989991,5780.279994,51689.10672,106063.56,957937.37,234653.57,700736.25
561,3/3/2014,42845.08935,6416.28,1540000.418,272629.4717,0,41.990001,32484.38002,83264.7833,20758.26,3895.2,730557.52
563,3/3/2014,31818.39639,2175.799989,4160336.504,475688.3477,29.99,675.97,48220.11997,96003.99202,16153.06,1294.72,2074140.15
564,3/3/2014,26351.95567,1965.249989,1256159.928,139639.906,54.95,-64.8,25324.6,43132.72996,12494.91,1286.61,607178.45
565,3/3/2014,9803.335735,887.519997,366952.1317,24055.12002,0,0,5324.789991,7597.839978,4506.03,612.3,174855.12
566,3/3/2014,34065.0609,2786.450003,4593440.355,399947.6532,335.160001,0,58330.57671,94076.53912,17545.76,1590.09,2226647.82
567,3/3/2014,36191.74334,3883.780006,1753614.989,249335.2883,0,0,36835.20001,69983.42996,16179.16,2427,870050.28
569,3/3/2014,5699.189995,678.390001,286082.5471,27578.96998,0,0,5225.479999,5500.300005,3048.92,381.54,140028.78
570,3/3/2014,33539.11694,5265.780022,517637.6708,50385.81997,0,144,12944.38999,16616.10004,16794.38,3845.9,251819.68
571,3/3/2014,42666.43909,2250.479996,1338768.69,188587.3334,0,0,31341.24999,50331.05001,20326.27,1397.48,633639.14
573,3/3/2014,26977.42998,1603.749997,527512.6621,84234.64145,0,0,11215.04003,31415.32007,13449.19,1200.08,275479.54
574,3/3/2014,52337.66481,2587.159997,869147.2774,91261.35298,0,60,13120.39167,20322.85,24788.36,1525.21,417071.29
575,3/3/2014,9529.942536,1368.360005,791341.8813,106545.0876,0,160.000001,20954.23999,31131.70998,4803.9,852.53,385335.77
576,3/3/2014,6324.583561,104.46,372732.066,34693.84667,0,0,6937.899986,13759.27001,3068.73,66.96,177281.9
577,3/3/2014,15001.13995,2027.229997,2251477.353,221034.4325,0,0,37756.28001,56525.11331,8305.19,1480.8,1124204.31
581,3/3/2014,100248.7717,6779.720003,794649.3427,97297.88659,0,62.4,9714.169999,19653.23001,48132.67,4323.26,385153.19
582,3/3/2014,22604.31639,1911.850002,312802.7195,38436.70636,0,0,3984.160002,10281.17999,10139.91,1198.38,147009.38
583,3/3/2014,136.97,91.59,57061.43421,3619.940002,0,0,532.030001,3425.19,60.49,57.44,29532.37
584,3/3/2014,7926.825423,554.34,128270.4915,19123.00999,0,0,1628.940007,4849.650001,4086.47,433.48,67615.06
588,3/3/2014,75631.25913,5434.160007,1942082.86,246012.8176,89.98,73.75,22219.17002,51408.90824,35146.99,3129.99,925912.19
592,3/3/2014,3041.090002,519.579997,208433.5346,30662.45998,0,116,6594.559995,10630.32,1477.99,316.7,101362.23
596,3/3/2014,5592.909999,316.17,277046.6196,30996.28996,0,0,2605.73,5099.050003,2522.9,161.94,134380.43
597,3/3/2014,7222.262383,159.98,306339.3583,33569.72329,0,0,7103.029989,7092.069984,3607.43,79.98,145014.01
598,3/3/2014,18008.49993,681.169996,370208.3647,49521.27092,0,0,6013.989979,16814.43001,8554.59,398.39,182377.79
600,3/3/2014,273735.3705,43952.65001,106176.6924,45798.16002,0,1638.670005,11424.93003,24628.01998,131991.1,26586.5,53356.59
602,3/3/2014,223144.1793,17730.44332,22152325.01,2024277.42,-80,194.79,277298.6511,462786.0891,106060.27,11007.27,10858778.58
603,3/3/2014,10664.18001,940.320001,354533.0542,32492.1357,0,0,8268.019999,11381.26001,5107.88,562.01,170868.09
604,3/3/2014,68085.69947,4404.39,706280.5709,90192.2336,113.000001,121.399999,18085.05003,23014.09999,32639.28,2659.92,342230.62
605,3/3/2014,8668.779997,1801.779993,562538.1719,60201.93502,0,0,7753.020005,17870.60001,4682.12,1030.62,273053.53
606,3/3/2014,3031.98999,613.989998,143633.3665,27218.09201,0,84.940002,4175.619997,8651.429996,1604.7,327.86,77820.61
609,3/3/2014,4015001.911,483556.9415,2996571.706,345531.3829,3016.14,7931.120006,67457.44336,160228.7101,1949036.94,313527.1,1487160.79
610,3/3/2014,19631.46501,594.18,1288558.005,119809.1519,0,0,18934.21998,24589.88373,9564.15,375.58,619744.44
611,3/3/2014,4114.03999,746.789997,747471.133,50025.22997,0,100.4,11995.52002,11507.89001,2559.77,386.24,386587.63
612,3/3/2014,163150.3557,20001.85999,197669.6974,63179.87753,0,259.99,11822.72001,30940.07997,78753.07,12377.33,105283.66
613,3/3/2014,69926.86883,4441.41999,10932859.22,1055975.251,226,82,159413.06,264551.9201,33276.06,2858.86,5407939.28
616,3/3/2014,97853.86799,4973.699976,4171319.261,499858.8786,0,134,65862.46004,114486.6934,48844.1,3593.2,2066696.77
617,3/3/2014,87251.2492,2712.343329,11064176.69,947699.5586,0,86.000001,76834.85994,140585.66,40122.3,1829.82,5301935.26
618,3/3/2014,4105125.627,541687.4153,1559222.056,503321.8137,6953.310003,12414.91999,110239.675,260205.5045,1962648.66,328009.9,779592.95
619,3/3/2014,136298.1766,31581.21004,864880.0367,79939.13221,0,733.560002,23887.49001,38081.13,66838.14,19761.86,452241.5
622,3/3/2014,18205.41499,3459.340011,425623.6495,177406,0,389.000003,149935.41,402323.2467,9390.2,2093.71,214287.28
623,3/3/2014,5960227.541,731205.9299,2425554.472,707894.3509,4612.450007,13234.20998,142047.975,293733.6176,2843331.18,441878.92,1213028.55
624,3/3/2014,56797.95667,306.3,651621.1308,54816.61466,0,0,12529.26998,18119.68631,32291.73,241.77,314005.55
625,3/3/2014,459761.7406,111164.48,287789.6272,67860.60837,910.419992,1478.320008,23611.00998,33070.65999,225815.86,66729.2,143993.63
626,3/3/2014,58841.77253,7575.450002,40915.36998,8236.469994,118.77,119.599998,1783.750004,2598.910001,28407.42,4524.48,20455.45
627,3/3/2014,166312.9322,26238.90999,276430.4748,72850.12671,599.999998,774.589993,55579.04002,143398.431,78971.06,14937.99,130207.72
628,3/3/2014,9527.343055,556.549998,121582.3547,17682.62,0,28.8,6530.44997,7291.359988,4548.15,405.59,68645.3
630,3/3/2014,13710.87351,1913.010006,910047.2704,121561.5924,0,0,19148.90165,42401.96999,6563.45,1290.07,466134.64
631,3/3/2014,24492.77001,4.000001,112203.1817,18371.61,0,0,2172.609989,6528.060006,14214.8,9.33,64018.05
632,3/3/2014,95583.788,3834.020015,1130315.597,116321.29,0,-20,17408.09001,31292.32997,44507.63,2584.8,537465.18
633,3/3/2014,131644.0502,21377.06002,112061.3238,24850.61496,522.000004,212.259996,9911.586656,16485.93004,72321.63,14490.94,61347.03
634,3/3/2014,131612.0002,11695.53998,109151.9688,25496.39004,-132.79,68,9339.010002,15531.01667,70653.41,8119.87,60095.89
635,3/3/2014,1490588.497,181428.7,484606.7093,165944.5987,1601.970001,3079.859998,36457.41007,77489.30245,724658.42,113575.98,247231.03
636,3/3/2014,593156.9567,64775.30668,232646.1733,45570.11334,1199.350001,2564.760005,18582.95999,37480.23,277165.8,38359.06,112572.12
637,3/3/2014,17174.59999,2212.970002,2114927.998,188116.5604,0,62.99,23549.81,42005.11001,9169.13,1026.23,1099271.75
638,3/3/2014,4881.167136,3.99,196972.1616,23127.75999,0,0,3743.120004,6318.167991,2494.84,3.99,96443.99
639,3/3/2014,1192.890004,95,84814.73301,19934.41999,0,0,2359.570005,5641.770002,740.89,67.97,45529.58
640,3/3/2014,17745.77,2563.889992,681415.4256,160183.1629,0,0,25779.62396,47538.21999,9325.3,1876.45,345936.7
641,3/3/2014,1138080.537,172362.0817,539809.7404,144466.0098,1645.670021,3624.19001,32891.87999,72322.65002,548131.67,102560.35,273273.24
642,3/3/2014,3354.139993,980.639993,149063.8493,29000.32169,0,323.98,4059.920008,7029.049984,1760.54,680.43,83480.19
643,3/3/2014,10520.71,1748.350005,144478.3561,41847.56997,0,116.189997,3669.070003,10992.43,4704.32,957.54,72801.65
644,3/3/2014,3239.989995,1868.069996,16947.82636,4606.359998,0,0,972.859999,2774.09,1577.94,1142.42,8735
647,3/3/2014,815.629999,0,15855.63277,2101.939997,0,0,324.456668,402,487.8,0,8212.23
648,3/3/2014,80800.76503,4108.36,2114146.04,185593.7308,0,164,31242.16,46710.10999,40241.73,2613.17,1055077.83
649,3/3/2014,44566.69503,3416.400006,1460358.162,123547.2666,0,-59.97,17826.69668,32943.85856,21493.67,2286.36,701331.46
